DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2000-0518-VNM,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Kaemi,VNM,Viet Nam,South-eastern Asia,Asia,"Quang Binh, Quang Tri, Thua Thien - Hue, Quang Nam, Quang Ngai, Binh Dinh, Da Nang City provinces",,,No,No,No,,,Kph,,,,2000,8.0,20.0,2000,8.0,20.0,15.0,4.0,,,4.0,,,,,5000.0,8498.0,58.8406484917497,"[{""adm1_code"":3333,""adm1_name"":""Binh Dinh""},{""adm1_code"":3340,""adm1_name"":""Da Nang City""},{""adm1_code"":3371,""adm1_name"":""Quang Binh""},{""adm1_code"":3372,""adm1_name"":""Quang Nam""},{""adm1_code"":3374,""adm1_name"":""Quang Ngai""},{""adm1_code"":3376,""adm1_name"":""Quang Tri""},{""adm1_code"":3383,""adm1_name"":""Thua Thien - Hue""}]",2003-07-01,2023-09-25
2000-0532-CHN,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,CHN,China,Eastern Asia,Asia,"Nanzheng Xian, Liuba Xian areas (Hanzhong district, Shaanxi Sheng province)",,,No,No,No,,,Kph,,,,2000,8.0,,2000,8.0,,10.0,30.0,,,30.0,,,,,13288.0,22583.0,58.8406484917497,"[{""adm2_code"":13221,""adm2_name"":""Hanzhong""}]",2003-07-01,2023-09-25
2000-0533-CHN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Bilis,CHN,China,Eastern Asia,Asia,"Leqing Shi area (Wenzhou district, Zhejiang Sheng province), Fuzhou district (Fujian Sheng province)",,,No,No,No,,,Kph,,,,2000,8.0,23.0,2000,8.0,23.0,11.0,47.0,,4475.0,4522.0,,,,,69443.0,118019.0,58.8406484917497,"[{""adm2_code"":13005,""adm2_name"":""Fuzhou""},{""adm2_code"":13321,""adm2_name"":""Wenzhou""}]",2003-07-01,2023-09-25
2000-0539-THA,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Kaemi,THA,Thailand,South-eastern Asia,Asia,"Tha Tum, Chom Phra, Samrong Thap, Sikhoraphum, Sangkha, Muang Surin districts (Surin province), Ubon Ratchathani province",,,No,No,No,,,Kph,,,,2000,8.0,21.0,2000,8.0,21.0,2.0,,41219.0,,41219.0,,,,,,,58.8406484917497,"[{""adm1_code"":2921,""adm1_name"":""Ubon Ratchathani""},{""adm2_code"":27091,""adm2_name"":""Chom Phra""},{""adm2_code"":27095,""adm2_name"":""Muang Surin""},{""adm2_code"":27098,""adm2_name"":""Samrong Thap""},{""adm2_code"":27099,""adm2_name"":""Sangkha""},{""adm2_code"":27101,""adm2_name"":""Sikhoraphum""},{""adm2_code"":27102,""adm2_name"":""Tha Tum""}]",2003-07-01,2023-09-25
2000-0540-VNM,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,VNM,Viet Nam,South-eastern Asia,Asia,"My Tho City, Go Cong Township districts (Tien Giang province)",,,No,No,No,,,Kph,,,,2000,8.0,24.0,2000,8.0,24.0,,100.0,,5630.0,5730.0,,,,,,,58.8406484917497,"[{""adm2_code"":74228,""adm2_name"":""Go Cong Township""},{""adm2_code"":74229,""adm2_name"":""My Tho City""}]",2003-07-01,2023-09-25
2000-0541-VNM,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,VNM,Viet Nam,South-eastern Asia,Asia,Rach Gia Township district (Kien Giang province),,,No,No,No,,,Kph,,,,2000,8.0,24.0,2000,8.0,24.0,,3.0,500.0,,503.0,,,,,35.0,59.0,58.8406484917497,"[{""adm2_code"":32402,""adm2_name"":""Rach Gia Township""}]",2003-07-01,2023-09-25
2000-0542-VNM,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,VNM,Viet Nam,South-eastern Asia,Asia,"Khanh Binh Tay village (Tran Van Thoi district, Ca Mau province)",,,No,No,No,,,Kph,,,,2000,8.0,24.0,2000,8.0,24.0,,4.0,,130.0,134.0,,,,,,,58.8406484917497,"[{""adm2_code"":32268,""adm2_name"":""Tran Van Thoi""}]",2003-07-01,2023-09-25
2000-0550-KOR,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Prapiroon (Typhoon n°12),KOR,Republic of Korea,Eastern Asia,Asia,"Chollabuk-do, Chungchongnam-do, Cheju-do provinces",,,No,No,No,,209.0,Kph,,,,2000,8.0,31.0,2000,8.0,31.0,25.0,,,300.0,300.0,,,,,11300.0,19204.0,58.8406484917497,"[{""adm1_code"":2431,""adm1_name"":""Cheju-do""},{""adm1_code"":2432,""adm1_name"":""Chollabuk-do""},{""adm1_code"":2435,""adm1_name"":""Chungchongnam-do""}]",2003-07-01,2023-09-25
2000-0556-CHN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Prapiroon,CHN,China,Eastern Asia,Asia,"Xiangshui Xian area (Yancheng district, Jiangsu Sheng province)",,,No,No,No,,,Kph,,,,2000,8.0,,2000,8.0,,4.0,80.0,,37690.0,37770.0,,,,,10.0,17.0,58.8406484917497,"[{""adm2_code"":13152,""adm2_name"":""Yancheng""}]",2003-07-01,2023-09-25
2000-0557-CHN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Maria,CHN,China,Eastern Asia,Asia,"Hunan Sheng, Guangdong Sheng provinces",,Flood,No,No,No,,160.0,Kph,,,,2000,9.0,1.0,2000,9.0,6.0,47.0,,46000.0,,46000.0,,,,,169000.0,287216.0,58.8406484917497,"[{""adm1_code"":903,""adm1_name"":""Guangdong Sheng""},{""adm1_code"":912,""adm1_name"":""Hunan Sheng""}]",2006-07-20,2023-09-25
2000-0572-PRK,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,"Prapiroon ""12""",PRK,Democratic People's Republic of Korea,Eastern Asia,Asia,"Kangwon-do, Hamgyong-bukto, Hamgyong-namdo, Yanggang-do, P'yongan-bukto, Hwanghae-bukto, Kaesong-si provinces",,Surge,No,Yes,No,466.0,,Kph,,,,2000,8.0,31.0,2000,9.0,4.0,46.0,180.0,480000.0,147000.0,627180.0,,,,,6000000.0,10197032.0,58.8406484917497,"[{""adm1_code"":1055,""adm1_name"":""Kaesong-si""},{""adm1_code"":1056,""adm1_name"":""Kangwon-do""},{""adm1_code"":1058,""adm1_name"":""Hamgyong-bukto""},{""adm1_code"":1059,""adm1_name"":""Hwanghae-bukto""},{""adm1_code"":1060,""adm1_name"":""P'yongan-bukto""},{""adm1_code"":1062,""adm1_name"":""Hamgyong-namdo""},{""adm1_code"":1065,""adm1_name"":""Yanggang-do""}]",2008-04-08,2023-09-25
2000-0576-JPN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Saomai,JPN,Japan,Eastern Asia,Asia,"Aiti, Mie, Gifu provinces",,,No,No,No,,160.0,Kph,,,,2000,9.0,11.0,2000,9.0,14.0,9.0,41.0,180000.0,,180041.0,,,1050000.0,1784481.0,1400000.0,2379308.0,58.8406484917497,"[{""adm1_code"":1651,""adm1_name"":""Aiti""},{""adm1_code"":1658,""adm1_name"":""Gifu""},{""adm1_code"":1672,""adm1_name"":""Mie""}]",2007-04-18,2023-09-25
2000-0576-RUS,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Saomai,RUS,Russian Federation,Eastern Europe,Europe,"Primorskiy Kray, Khabarovskiy Kray, Sakhalinskaya Oblast, Yevreyskaya A. Oblast provinces",,,No,No,No,,,Kph,,,,2000,9.0,13.0,2000,9.0,19.0,9.0,,,,,,,,,50.0,85.0,58.8406484917497,"[{""adm1_code"":2516,""adm1_name"":""Khabarovskiy Kray""},{""adm1_code"":2547,""adm1_name"":""Primorskiy Kray""},{""adm1_code"":2552,""adm1_name"":""Sakhalinskaya Oblast""},{""adm1_code"":2577,""adm1_name"":""Yevreyskaya A. Oblast""}]",2007-04-18,2023-09-25
2000-0582-VNM,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Wukong,VNM,Viet Nam,South-eastern Asia,Asia,"Thach Ha, Cam Xuyen, Ky Anh districts (Ha Tinh province)",,,No,No,No,,120.0,Kph,,,,2000,9.0,10.0,2000,9.0,10.0,5.0,29.0,,6000.0,6029.0,,,,,21000.0,35690.0,58.8406484917497,"[{""adm2_code"":32346,""adm2_name"":""Cam Xuyen""},{""adm2_code"":32351,""adm2_name"":""Ky Anh""},{""adm2_code"":32353,""adm2_name"":""Thach Ha""}]",2003-07-01,2023-09-25
2000-0601-KOR,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Saomai,KOR,Republic of Korea,Eastern Asia,Asia,"Kyongsangbuk-do, Kyongsangnam-do provinces",,,No,No,No,,,Kph,,,,2000,9.0,16.0,2000,9.0,16.0,8.0,,,411.0,411.0,,,,,71000.0,120665.0,58.8406484917497,"[{""adm1_code"":2440,""adm1_name"":""Kyongsangbuk-do""},{""adm1_code"":2441,""adm1_name"":""Kyongsangnam-do""}]",2003-07-01,2023-09-25
2000-0603-UKR,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,UKR,Ukraine,Eastern Europe,Europe,Dnipropetrovs'ka province,,,No,No,No,,72.0,Kph,,,,2000,7.0,25.0,2000,7.0,25.0,4.0,,3000.0,,3000.0,,,,,,,58.8406484917497,"[{""adm1_code"":3151,""adm1_name"":""Dnipropetrovs'ka""}]",2003-07-01,2023-09-25
2000-0605-CHN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Wukong,CHN,China,Eastern Asia,Asia,Hainan Sheng province,,,No,No,No,,,Kph,,,,2000,9.0,9.0,2000,9.0,9.0,6.0,,2400000.0,,2400000.0,,,,,,,58.8406484917497,"[{""adm1_code"":906,""adm1_name"":""Hainan Sheng""}]",2003-07-01,2023-09-25
2000-0607-ARG,No,nat-met-sto-bli,Natural,Meteorological,Storm,Blizzard/Winter storm,,,ARG,Argentina,Latin America and the Caribbean,Americas,"Neugen, Rio Negro, Chubut, Santa Cruz (Patagonia region)",,,No,No,No,,,Kph,,,,2000,9.0,,2000,9.0,,,,,,,,,,,,,58.8406484917497,"[{""adm1_code"":433,""adm1_name"":""Chubut""},{""adm1_code"":443,""adm1_name"":""Neuquen""},{""adm1_code"":444,""adm1_name"":""Rio Negro""},{""adm1_code"":448,""adm1_name"":""Santa Cruz""}]",2003-07-01,2023-09-25
2000-0611-MEX,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,Norman,MEX,Mexico,Latin America and the Caribbean,Americas,"Chiapas, Veracruz, Guerrero provinces",,,No,No,No,,88.0,Kph,,,,2000,9.0,21.0,2000,9.0,21.0,8.0,,300.0,,300.0,,,,,,,58.8406484917497,"[{""adm1_code"":2032,""adm1_name"":""Chiapas""},{""adm1_code"":2039,""adm1_name"":""Guerrero""},{""adm1_code"":2057,""adm1_name"":""Veracruz""}]",2003-07-01,2023-09-25
2000-0614-USA,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,USA,United States of America,Northern America,Americas,"Xenia city (Greene district, Ohio province)",,,No,No,No,,,Kph,,,,2000,9.0,20.0,2000,9.0,20.0,1.0,115.0,,,115.0,,,62500.0,106219.0,90000.0,152955.0,58.8406484917497,"[{""adm2_code"":30748,""adm2_name"":""Greene""}]",2003-07-01,2023-09-25
2000-0621-UGA,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,UGA,Uganda,Sub-Saharan Africa,Africa,Bukonjo district (Kasese province),,,No,No,No,,,Kph,,,,2000,9.0,21.0,2000,9.0,21.0,,,,10000.0,10000.0,,,,,,,58.8406484917497,"[{""adm2_code"":42206,""adm2_name"":""Bukonjo""}]",2003-07-01,2023-09-25
2000-0631-BGD,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,BGD,Bangladesh,Southern Asia,Asia,"Ullahpara area (Sirajganj district, Rajshahi province), Gaurnadi area (Barisal district, Barisal province)",,,No,No,No,,,Kph,,,,2000,6.0,25.0,2000,6.0,25.0,,37.0,2500.0,,2537.0,,,,,,,58.8406484917497,"[{""adm2_code"":5762,""adm2_name"":""Barisal""},{""adm2_code"":5819,""adm2_name"":""Sirajganj""}]",2003-07-01,2023-09-25
2000-0636-FRA,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,FRA,France,Western Europe,Europe,"Montpellier city (Herault district, Languedoc-Rousillon province), Marseille city (Bouches-du-Rhone district, Provence-Alpes-Cote-d'Azur province)",,,No,No,No,,100.0,Kph,,,,2000,9.0,19.0,2000,9.0,19.0,6.0,7.0,,200.0,207.0,,,,,,,58.8406484917497,"[{""adm2_code"":16287,""adm2_name"":""Herault""},{""adm2_code"":16322,""adm2_name"":""Bouches-du-Rhone""}]",2003-07-01,2023-09-25
2000-0642-BLZ,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Keith,BLZ,Belize,Latin America and the Caribbean,Americas,"San Pedro and Belize cities, Cay Caulker and Ambergris Caye islands (Belize province), Corozal, Cayo, Orange Walk provinces",,,Yes,No,No,2628.0,215.0,Kph,,,,2000,9.0,30.0,2000,10.0,3.0,14.0,570.0,62000.0,,62570.0,,,,,277460.0,471545.0,58.8406484917497,"[{""adm1_code"":603,""adm1_name"":""Belize""},{""adm1_code"":604,""adm1_name"":""Cayo""},{""adm1_code"":605,""adm1_name"":""Corozal""},{""adm1_code"":606,""adm1_name"":""Orange Walk""}]",2006-09-17,2023-09-25
2000-0643-MEX,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Keith,MEX,Mexico,Latin America and the Caribbean,Americas,"Puebla, Campeche, Quintana Roo, Yucatan, Veracruz, Chiapas, Oaxaca, Tabasco, Tamaulipas provinces",,,No,No,No,,150.0,Kph,,,,2000,9.0,29.0,2000,10.0,3.0,23.0,,30000.0,,30000.0,,,,,1000.0,1700.0,58.8406484917497,"[{""adm1_code"":2031,""adm1_name"":""Campeche""},{""adm1_code"":2032,""adm1_name"":""Chiapas""},{""adm1_code"":2047,""adm1_name"":""Oaxaca""},{""adm1_code"":2048,""adm1_name"":""Puebla""},{""adm1_code"":2050,""adm1_name"":""Quintana Roo""},{""adm1_code"":2054,""adm1_name"":""Tabasco""},{""adm1_code"":2055,""adm1_name"":""Tamaulipas""},{""adm1_code"":2057,""adm1_name"":""Veracruz""},{""adm1_code"":2058,""adm1_name"":""Yucatan""}]",2005-12-16,2023-09-25
2000-0644-NIC,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Keith,NIC,Nicaragua,Latin America and the Caribbean,Americas,"Léon, Chinandega, Managua, Granada, Rivas provinces",,,No,No,No,,,Kph,,,,2000,9.0,29.0,2000,10.0,3.0,1.0,,2300.0,,2300.0,,,,,1000.0,1700.0,58.8406484917497,"[{""adm1_code"":2189,""adm1_name"":""Chinandega""},{""adm1_code"":2192,""adm1_name"":""Granada""},{""adm1_code"":2194,""adm1_name"":""Leon""},{""adm1_code"":2196,""adm1_name"":""Managua""},{""adm1_code"":2201,""adm1_name"":""Rivas""}]",2005-12-20,2023-09-25
2000-0645-SLV,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Keith,SLV,El Salvador,Latin America and the Caribbean,Americas,"Ahuachapan, Cabanas, Chalatenango, Cuscatlan, La Libertad, La Paz, La Union, Morazan, San Miguel, San Salvador, San Vicente, Santa Ana, Sonsonate, Usulutan provinces",,,No,No,No,,,Kph,,,,2000,10.0,1.0,2000,10.0,1.0,1.0,,100.0,,100.0,,,,,,,58.8406484917497,"[{""adm1_code"":1184,""adm1_name"":""Ahuachapan""},{""adm1_code"":1185,""adm1_name"":""Cabanas""},{""adm1_code"":1186,""adm1_name"":""Chalatenango""},{""adm1_code"":1187,""adm1_name"":""Cuscatlan""},{""adm1_code"":1188,""adm1_name"":""La Libertad""},{""adm1_code"":1189,""adm1_name"":""La Paz""},{""adm1_code"":1190,""adm1_name"":""La Union""},{""adm1_code"":1191,""adm1_name"":""Morazan""},{""adm1_code"":1192,""adm1_name"":""San Miguel""},{""adm1_code"":1193,""adm1_name"":""San Salvador""},{""adm1_code"":1194,""adm1_name"":""San Vicente""},{""adm1_code"":1195,""adm1_name"":""Santa Ana""},{""adm1_code"":1196,""adm1_name"":""Sonsonate""},{""adm1_code"":1197,""adm1_name"":""Usulutan""}]",2003-07-01,2023-09-25
2000-0652-USA,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Leslie,USA,United States of America,Northern America,Americas,"Miami-Dade, Monroe, Broward, Collier districts (Florida province)",,,No,No,No,,,Kph,,,,2000,10.0,4.0,2000,10.0,4.0,2.0,,14418.0,3015.0,17433.0,,,,,219000.0,372192.0,58.8406484917497,"[{""adm2_code"":29003,""adm2_name"":""Broward""},{""adm2_code"":29008,""adm2_name"":""Collier""},{""adm2_code"":29040,""adm2_name"":""Miami-Dade""},{""adm2_code"":29041,""adm2_name"":""Monroe""}]",2003-07-01,2023-09-25
2000-0679-IRL,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IRL,Ireland,Northern Europe,Europe,"Waterford, Cork provinces",,,No,No,No,,,Kph,,,,2000,11.0,,2000,11.0,,1.0,,,,,,,47000.0,79877.0,100000.0,169951.0,58.8406484917497,"[{""adm1_code"":1585,""adm1_name"":""Cork""},{""adm1_code"":1605,""adm1_name"":""Waterford""}]",2003-07-01,2023-09-25
2000-0683-MYS,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,MYS,Malaysia,South-eastern Asia,Asia,Pulau Pinang province,,,No,No,No,,,Kph,,,,2000,9.0,27.0,2000,9.0,27.0,,,500.0,,500.0,,,,,,,58.8406484917497,"[{""adm1_code"":1900,""adm1_name"":""Pulau Pinang""}]",2003-07-01,2023-09-25
2000-0687-NZL,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,NZL,New Zealand,Australia and New Zealand,Oceania,Canterbury province,,,No,No,No,,160.0,Kph,,,,2000,10.0,11.0,2000,10.0,11.0,,,,,,,,,,,,58.8406484917497,"[{""adm1_code"":2173,""adm1_name"":""Canterbury""}]",2003-07-01,2023-09-25
2000-0706-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Xangsane (Reming),PHL,Philippines,South-eastern Asia,Asia,"Cavite district (Region IV-A (Calabarzon) province), Sorsogon, Catanduanes, Albay districts (Region V (Bicol region) province), Metropolitan Manila district (National Capital region (NCR) province), Samar districts (Region VIII (Eastern Visayas) province)",,,No,No,No,,140.0,Kph,,,,2000,10.0,28.0,2000,10.0,31.0,154.0,314.0,2435942.0,,2436256.0,,,1500.0,2549.0,17000.0,28892.0,58.8406484917497,"[{""adm2_code"":24210,""adm2_name"":""Metropolitan Manila""},{""adm2_code"":24240,""adm2_name"":""Albay""},{""adm2_code"":24243,""adm2_name"":""Catanduanes""},{""adm2_code"":24245,""adm2_name"":""Sorsogon""},{""adm2_code"":24261,""adm2_name"":""Samar""},{""adm2_code"":24228,""adm2_name"":""Cavite""}]",2004-10-20,2023-09-25
2000-0706-TWN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Xangsane (Reming),TWN,Taiwan (Province of China),Eastern Asia,Asia,"Taipei, Pingtung, Kaohsiung areas (Taiwan Sheng province)",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,120.0,Kph,,,,2000,11.0,1.0,2000,11.0,4.0,89.0,2.0,,,2.0,,,60000.0,101970.0,150000.0,254926.0,58.8406484917497,"[{""adm1_code"":925,""adm1_name"":""Taiwan Sheng""}]",2004-10-20,2023-09-25
2000-0713-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,BGD,Bangladesh,Southern Asia,Asia,"Barisal, Barguna, Jhalokati, Bhola, Pirojpur districts (Barisal province), Khulna district (Khulna province), Noakhali, Lakshmipur, Cox's Bazar, Chandpur districts (Chittagong province), Dhaka, Mymensingh, Shariatpur districts (Dhaka province)",,,No,No,No,,100.0,Kph,,,,2000,10.0,28.0,2000,10.0,28.0,15.0,200.0,,,200.0,,,,,,,58.8406484917497,"[{""adm2_code"":5761,""adm2_name"":""Barguna""},{""adm2_code"":5762,""adm2_name"":""Barisal""},{""adm2_code"":5763,""adm2_name"":""Bhola""},{""adm2_code"":5764,""adm2_name"":""Jhalokati""},{""adm2_code"":5766,""adm2_name"":""Pirojpur""},{""adm2_code"":5769,""adm2_name"":""Chandpur""},{""adm2_code"":5772,""adm2_name"":""Cox's Bazar""},{""adm2_code"":5775,""adm2_name"":""Lakshmipur""},{""adm2_code"":5776,""adm2_name"":""Noakhali""},{""adm2_code"":5778,""adm2_name"":""Dhaka""},{""adm2_code"":5787,""adm2_name"":""Mymensingh""},{""adm2_code"":5792,""adm2_name"":""Shariatpur""},{""adm2_code"":5799,""adm2_name"":""Khulna""}]",2003-07-01,2023-09-25
2000-0714-GBR,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,GBR,United Kingdom of Great Britain and Northern Ireland,Northern Europe,Europe,"Larkhill city (Wiltshire district), Bognor Regis village, Selsey city (West Sussex district) (England province) ; West Yorkshire, South Yorkshire, North Yorkshire, Humberside (Yorkshire), West Sussex, East Sussex (Sussex), Kent, Wiltshire, Hamphshire districts (England province)",,Flood,No,No,No,,150.0,Kph,,,,2000,10.0,28.0,2000,10.0,29.0,12.0,4.0,19500.0,,19504.0,,,1100000.0,1869456.0,1500000.0,2549258.0,58.8406484917497,"[{""adm2_code"":40107,""adm2_name"":""East Sussex""},{""adm2_code"":40112,""adm2_name"":""Hampshire""},{""adm2_code"":40115,""adm2_name"":""Humberside""},{""adm2_code"":40117,""adm2_name"":""Kent""},{""adm2_code"":40123,""adm2_name"":""North Yorkshire""},{""adm2_code"":40130,""adm2_name"":""South Yorkshire""},{""adm2_code"":40137,""adm2_name"":""West Sussex""},{""adm2_code"":40138,""adm2_name"":""West Yorkshire""},{""adm2_code"":40139,""adm2_name"":""Wiltshire""}]",2008-04-08,2023-09-25
2000-0715-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Bebinca (Seniang),PHL,Philippines,South-eastern Asia,Asia,"Metropolitan Manila district (National Capital region (NCR) province), Rizal, Laguna districts (Region IV-A (Calabarzon) province), Cagayan, Nueva Vizcaya districts (Region II (Cagayan Valley) province)",,,No,No,No,,120.0,Kph,,,,2000,11.0,3.0,2000,11.0,5.0,94.0,,1747872.0,,1747872.0,,,,,31000.0,52685.0,58.8406484917497,"[{""adm2_code"":24210,""adm2_name"":""Metropolitan Manila""},{""adm2_code"":24216,""adm2_name"":""Cagayan""},{""adm2_code"":24218,""adm2_name"":""Nueva Vizcaya""},{""adm2_code"":24229,""adm2_name"":""Laguna""},{""adm2_code"":24235,""adm2_name"":""Rizal""}]",2004-10-19,2023-09-25
2000-0734-UGA,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,UGA,Uganda,Sub-Saharan Africa,Africa,"Parombo village (Padyere district, Nebbi province)",,,No,No,No,,,Kph,,,,2000,11.0,6.0,2000,11.0,6.0,,5.0,,,5.0,,,,,,,58.8406484917497,"[{""adm2_code"":28516,""adm2_name"":""Padyere""}]",2003-07-01,2023-09-25
2000-0753-MOZ,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,MOZ,Mozambique,Sub-Saharan Africa,Africa,"Zambezia, Nampula provinces",,,No,No,No,,,Kph,,,,2000,11.0,18.0,2000,11.0,18.0,9.0,,,750.0,750.0,,,,,,,58.8406484917497,"[{""adm1_code"":2118,""adm1_name"":""Nampula""},{""adm1_code"":2122,""adm1_name"":""Zambezia""}]",2003-07-01,2023-09-25
2000-0756-USA,No,nat-met-sto-bli,Natural,Meteorological,Storm,Blizzard/Winter storm,,,USA,United States of America,Northern America,Americas,"Buffalo city (Erie district, New York province)",,,No,No,No,,,Kph,,,,2000,11.0,20.0,2000,11.0,20.0,,,,,,,,,,,,58.8406484917497,"[{""adm2_code"":30519,""adm2_name"":""Erie""}]",2003-07-01,2023-09-25
2000-0784-UKR,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,UKR,Ukraine,Eastern Europe,Europe,"Mykolayivs'ka, Vinnyts'ka, Odes'ka, Khmel'nyts'ka, Cherkas'ka, Kirovohrads'ka, Chernivets'ka, Ternopil'ska, Kyyivs'ka, Rivnens'ka, Zhytomyrs'ka, Khersons'ka provinces",,,No,No,No,436.0,,Kph,,,,2000,11.0,27.0,2000,11.0,27.0,4.0,700.0,5400.0,,6100.0,,,,,120000.0,203941.0,58.8406484917497,"[{""adm1_code"":3148,""adm1_name"":""Cherkas'ka""},{""adm1_code"":3150,""adm1_name"":""Chernivets'ka""},{""adm1_code"":3155,""adm1_name"":""Khersons'ka""},{""adm1_code"":3156,""adm1_name"":""Khmel'nyts'ka""},{""adm1_code"":3157,""adm1_name"":""Kirovohrads'ka""},{""adm1_code"":3159,""adm1_name"":""Kyyivs'ka""},{""adm1_code"":3162,""adm1_name"":""Mykolayivs'ka""},{""adm1_code"":3163,""adm1_name"":""Odes'ka""},{""adm1_code"":3165,""adm1_name"":""Rivnens'ka""},{""adm1_code"":3167,""adm1_name"":""Ternopil's'ka""},{""adm1_code"":3168,""adm1_name"":""Vinnyts'ka""}]",2003-07-01,2023-09-25
2000-0785-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,03B,IND,India,Southern Asia,Asia,"Nagappattinam, Thanjavur, Sirkali, Papanasam, Tiruvallur, Tiruvarur areas (Cuddalore district, Tamil Nadu province), Andhra Pradesh province",,,No,No,No,,120.0,Kph,,,,2000,11.0,29.0,2000,11.0,29.0,,,30000.0,,30000.0,,,,,,,58.8406484917497,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""},{""adm2_code"":70243,""adm2_name"":""Cuddalore""}]",2003-07-01,2023-09-25
